source,facility_type,latitude,longitude,geometry_type,crs,capacity,company,district,inst_cap,inst_cap_m,layer,location,operator,original_file,plant_name,power_plant_type,primary_fu,state,state_name,statename,utilname,well_name,original_properties
ISRO_VEDAS,oil_well,22.0925,72.7484,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,JMBR-17,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_46f6"", ""gid"": 6835, ""well_name"": ""JMBR-17"", ""operator"": ""ONGC"", ""xmin"": 72.7484, ""ymin"": 22.0925, ""xmax"": 72.7484, ""ymax"": 22.0925}"
ISRO_VEDAS,oil_well,22.0561,72.7469,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,GNDR-28,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_409a"", ""gid"": 5207, ""well_name"": ""GNDR-28"", ""operator"": ""ONGC"", ""xmin"": 72.7469, ""ymin"": 22.0561, ""xmax"": 72.7469, ""ymax"": 22.0561}"
ISRO_VEDAS,oil_well,22.0555,72.7217,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,GNDR-332,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_40d5"", ""gid"": 5266, ""well_name"": ""GNDR-332"", ""operator"": ""ONGC"", ""xmin"": 72.7217, ""ymin"": 22.0555, ""xmax"": 72.7217, ""ymax"": 22.0555}"
ISRO_VEDAS,oil_well,22.0798,72.7159,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,TKRI-1,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_7211"", ""gid"": 17870, ""well_name"": ""TKRI-1"", ""operator"": ""ONGC"", ""xmin"": 72.7159, ""ymin"": 22.0798, ""xmax"": 72.7159, ""ymax"": 22.0798}"
ISRO_VEDAS,oil_well,22.026,72.6738,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,GNDR-254,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_407e"", ""gid"": 5179, ""well_name"": ""GNDR-254"", ""operator"": ""ONGC"", ""xmin"": 72.6738, ""ymin"": 22.026, ""xmax"": 72.6738, ""ymax"": 22.026}"
ISRO_VEDAS,oil_well,22.0353,72.6065,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,MAHI-HIGH-1,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_5507"", ""gid"": 10436, ""well_name"": ""MAHI-HIGH-1"", ""operator"": ""ONGC"", ""xmin"": 72.6065, ""ymin"": 22.0353, ""xmax"": 72.6065, ""ymax"": 22.0353}"
ISRO_VEDAS,oil_well,22.0066,72.5867,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,DEVL-1A,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_39c5"", ""gid"": 3458, ""well_name"": ""DEVL-1A"", ""operator"": ""ONGC"", ""xmin"": 72.5867, ""ymin"": 22.0066, ""xmax"": 72.5867, ""ymax"": 22.0066}"
ISRO_VEDAS,oil_well,22.0066,72.5861,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,DEVL-1,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_39c4"", ""gid"": 3457, ""well_name"": ""DEVL-1"", ""operator"": ""ONGC"", ""xmin"": 72.5861, ""ymin"": 22.0066, ""xmax"": 72.5861, ""ymax"": 22.0066}"
ISRO_VEDAS,oil_well,22.0126,72.58,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,DEVL-2,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_39c6"", ""gid"": 3459, ""well_name"": ""DEVL-2"", ""operator"": ""ONGC"", ""xmin"": 72.58, ""ymin"": 22.0126, ""xmax"": 72.58, ""ymax"": 22.0126}"
ISRO_VEDAS,oil_well,22.0489,72.6038,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,MAHI-HIGH-2,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_5508"", ""gid"": 10437, ""well_name"": ""MAHI-HIGH-2"", ""operator"": ""ONGC"", ""xmin"": 72.6038, ""ymin"": 22.0489, ""xmax"": 72.6038, ""ymax"": 22.0489}"
ISRO_VEDAS,oil_well,22.0631,72.6092,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,MADAPHAR-1,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_54ec"", ""gid"": 10409, ""well_name"": ""MADAPHAR-1"", ""operator"": ""ONGC"", ""xmin"": 72.6092, ""ymin"": 22.0631, ""xmax"": 72.6092, ""ymax"": 22.0631}"
ISRO_VEDAS,oil_well,22.0678,72.5503,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,NMPR-1,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_6176"", ""gid"": 13619, ""well_name"": ""NMPR-1"", ""operator"": ""ONGC"", ""xmin"": 72.5503, ""ymin"": 22.0678, ""xmax"": 72.5503, ""ymax"": 22.0678}"
ISRO_VEDAS,oil_well,22.0633,72.5436,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,MLPR-1,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_5792"", ""gid"": 11087, ""well_name"": ""MLPR-1"", ""operator"": ""ONGC"", ""xmin"": 72.5436, ""ymin"": 22.0633, ""xmax"": 72.5436, ""ymax"": 22.0633}"
ISRO_VEDAS,oil_well,22.0363,72.5504,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,SMLP-2,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_6d1c"", ""gid"": 16601, ""well_name"": ""SMLP-2"", ""operator"": ""ONGC"", ""xmin"": 72.5504, ""ymin"": 22.0363, ""xmax"": 72.5504, ""ymax"": 22.0363}"
ISRO_VEDAS,oil_well,22.0325,72.573,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,BHKR-1,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_34cc"", ""gid"": 2185, ""well_name"": ""BHKR-1"", ""operator"": ""ONGC"", ""xmin"": 72.573, ""ymin"": 22.0325, ""xmax"": 72.573, ""ymax"": 22.0325}"
ISRO_VEDAS,oil_well,21.9811,72.5545,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,NADA-8,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_5a24"", ""gid"": 11745, ""well_name"": ""NADA-8"", ""operator"": ""ONGC"", ""xmin"": 72.5545, ""ymin"": 21.9811, ""xmax"": 72.5545, ""ymax"": 21.9811}"
ISRO_VEDAS,oil_well,21.9877,72.5433,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,NADA-31,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_5a1a"", ""gid"": 11735, ""well_name"": ""NADA-31"", ""operator"": ""ONGC"", ""xmin"": 72.5433, ""ymin"": 21.9877, ""xmax"": 72.5433, ""ymax"": 21.9877}"
ISRO_VEDAS,oil_well,21.9712,72.5368,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,NADA-36,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_5a1f"", ""gid"": 11740, ""well_name"": ""NADA-36"", ""operator"": ""ONGC"", ""xmin"": 72.5368, ""ymin"": 21.9712, ""xmax"": 72.5368, ""ymax"": 21.9712}"
ISRO_VEDAS,oil_well,21.9596,72.5263,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,WNDA-1,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_751a"", ""gid"": 18647, ""well_name"": ""WNDA-1"", ""operator"": ""ONGC"", ""xmin"": 72.5263, ""ymin"": 21.9596, ""xmax"": 72.5263, ""ymax"": 21.9596}"
ISRO_VEDAS,oil_well,21.95,72.5267,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,NADA-26,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_5a14"", ""gid"": 11729, ""well_name"": ""NADA-26"", ""operator"": ""ONGC"", ""xmin"": 72.5267, ""ymin"": 21.95, ""xmax"": 72.5267, ""ymax"": 21.95}"
ISRO_VEDAS,oil_well,21.9486,72.5371,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,NADA-2,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_5a0d"", ""gid"": 11722, ""well_name"": ""NADA-2"", ""operator"": ""ONGC"", ""xmin"": 72.5371, ""ymin"": 21.9486, ""xmax"": 72.5371, ""ymax"": 21.9486}"
ISRO_VEDAS,oil_well,21.9549,72.5341,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,NADA-34,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_5a1d"", ""gid"": 11738, ""well_name"": ""NADA-34"", ""operator"": ""ONGC"", ""xmin"": 72.5341, ""ymin"": 21.9549, ""xmax"": 72.5341, ""ymax"": 21.9549}"
ISRO_VEDAS,oil_well,21.9551,72.5339,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,NADA-27,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_5a15"", ""gid"": 11730, ""well_name"": ""NADA-27"", ""operator"": ""ONGC"", ""xmin"": 72.5339, ""ymin"": 21.9551, ""xmax"": 72.5339, ""ymax"": 21.9551}"
ISRO_VEDAS,oil_well,21.9476,72.542,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,NADA-19,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_5a0c"", ""gid"": 11721, ""well_name"": ""NADA-19"", ""operator"": ""ONGC"", ""xmin"": 72.542, ""ymin"": 21.9476, ""xmax"": 72.542, ""ymax"": 21.9476}"
ISRO_VEDAS,oil_well,21.95,72.548,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,NADA-22,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_5a10"", ""gid"": 11725, ""well_name"": ""NADA-22"", ""operator"": ""ONGC"", ""xmin"": 72.548, ""ymin"": 21.95, ""xmax"": 72.548, ""ymax"": 21.95}"
ISRO_VEDAS,oil_well,21.9485,72.5519,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,NADA-16,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_5a09"", ""gid"": 11718, ""well_name"": ""NADA-16"", ""operator"": ""ONGC"", ""xmin"": 72.5519, ""ymin"": 21.9485, ""xmax"": 72.5519, ""ymax"": 21.9485}"
ISRO_VEDAS,oil_well,21.9485,72.5608,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,NADA-10,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_5a03"", ""gid"": 11712, ""well_name"": ""NADA-10"", ""operator"": ""ONGC"", ""xmin"": 72.5608, ""ymin"": 21.9485, ""xmax"": 72.5608, ""ymax"": 21.9485}"
ISRO_VEDAS,oil_well,21.9509,72.5566,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,NADA-21,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_5a0f"", ""gid"": 11724, ""well_name"": ""NADA-21"", ""operator"": ""ONGC"", ""xmin"": 72.5566, ""ymin"": 21.9509, ""xmax"": 72.5566, ""ymax"": 21.9509}"
ISRO_VEDAS,oil_well,21.9562,72.5559,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,NADA-4,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_5a20"", ""gid"": 11741, ""well_name"": ""NADA-4"", ""operator"": ""ONGC"", ""xmin"": 72.5559, ""ymin"": 21.9562, ""xmax"": 72.5559, ""ymax"": 21.9562}"
ISRO_VEDAS,oil_well,21.9593,72.5622,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,NADA-24,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_5a12"", ""gid"": 11727, ""well_name"": ""NADA-24"", ""operator"": ""ONGC"", ""xmin"": 72.5622, ""ymin"": 21.9593, ""xmax"": 72.5622, ""ymax"": 21.9593}"
ISRO_VEDAS,oil_well,21.9505,72.5694,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,NADA-25,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_5a13"", ""gid"": 11728, ""well_name"": ""NADA-25"", ""operator"": ""ONGC"", ""xmin"": 72.5694, ""ymin"": 21.9505, ""xmax"": 72.5694, ""ymax"": 21.9505}"
ISRO_VEDAS,oil_well,21.9419,72.5723,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,NADA-5,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_5a21"", ""gid"": 11742, ""well_name"": ""NADA-5"", ""operator"": ""ONGC"", ""xmin"": 72.5723, ""ymin"": 21.9419, ""xmax"": 72.5723, ""ymax"": 21.9419}"
ISRO_VEDAS,oil_well,21.9451,72.5632,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,NADA-28,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_5a16"", ""gid"": 11731, ""well_name"": ""NADA-28"", ""operator"": ""ONGC"", ""xmin"": 72.5632, ""ymin"": 21.9451, ""xmax"": 72.5632, ""ymax"": 21.9451}"
ISRO_VEDAS,oil_well,21.9408,72.5607,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,NADA-14,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_5a07"", ""gid"": 11716, ""well_name"": ""NADA-14"", ""operator"": ""ONGC"", ""xmin"": 72.5607, ""ymin"": 21.9408, ""xmax"": 72.5607, ""ymax"": 21.9408}"
ISRO_VEDAS,oil_well,21.9402,72.5563,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,NADA-13,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_5a06"", ""gid"": 11715, ""well_name"": ""NADA-13"", ""operator"": ""ONGC"", ""xmin"": 72.5563, ""ymin"": 21.9402, ""xmax"": 72.5563, ""ymax"": 21.9402}"
ISRO_VEDAS,oil_well,21.9445,72.5562,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,NADA-1,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_5a02"", ""gid"": 11711, ""well_name"": ""NADA-1"", ""operator"": ""ONGC"", ""xmin"": 72.5562, ""ymin"": 21.9445, ""xmax"": 72.5562, ""ymax"": 21.9445}"
ISRO_VEDAS,oil_well,21.9463,72.5545,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,NADA-32,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_5a1b"", ""gid"": 11736, ""well_name"": ""NADA-32"", ""operator"": ""ONGC"", ""xmin"": 72.5545, ""ymin"": 21.9463, ""xmax"": 72.5545, ""ymax"": 21.9463}"
ISRO_VEDAS,oil_well,21.9448,72.552,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,NADA-30,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_5a19"", ""gid"": 11734, ""well_name"": ""NADA-30"", ""operator"": ""ONGC"", ""xmin"": 72.552, ""ymin"": 21.9448, ""xmax"": 72.552, ""ymax"": 21.9448}"
ISRO_VEDAS,oil_well,21.9448,72.5517,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,NADA-33,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_5a1c"", ""gid"": 11737, ""well_name"": ""NADA-33"", ""operator"": ""ONGC"", ""xmin"": 72.5517, ""ymin"": 21.9448, ""xmax"": 72.5517, ""ymax"": 21.9448}"
ISRO_VEDAS,oil_well,21.9409,72.5521,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,NADA-15,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_5a08"", ""gid"": 11717, ""well_name"": ""NADA-15"", ""operator"": ""ONGC"", ""xmin"": 72.5521, ""ymin"": 21.9409, ""xmax"": 72.5521, ""ymax"": 21.9409}"
ISRO_VEDAS,oil_well,21.9352,72.5522,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,NADA-20,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_5a0e"", ""gid"": 11723, ""well_name"": ""NADA-20"", ""operator"": ""ONGC"", ""xmin"": 72.5522, ""ymin"": 21.9352, ""xmax"": 72.5522, ""ymax"": 21.9352}"
ISRO_VEDAS,oil_well,21.8997,72.5721,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,NADA-17,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_5a0a"", ""gid"": 11719, ""well_name"": ""NADA-17"", ""operator"": ""ONGC"", ""xmin"": 72.5721, ""ymin"": 21.8997, ""xmax"": 72.5721, ""ymax"": 21.8997}"
ISRO_VEDAS,oil_well,21.9147,72.5456,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,NADA-6,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_5a22"", ""gid"": 11743, ""well_name"": ""NADA-6"", ""operator"": ""ONGC"", ""xmin"": 72.5456, ""ymin"": 21.9147, ""xmax"": 72.5456, ""ymax"": 21.9147}"
ISRO_VEDAS,oil_well,21.9246,72.5359,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,NADA-12,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_5a05"", ""gid"": 11714, ""well_name"": ""NADA-12"", ""operator"": ""ONGC"", ""xmin"": 72.5359, ""ymin"": 21.9246, ""xmax"": 72.5359, ""ymax"": 21.9246}"
ISRO_VEDAS,oil_well,21.9322,72.5469,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,NADA-3,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_5a18"", ""gid"": 11733, ""well_name"": ""NADA-3"", ""operator"": ""ONGC"", ""xmin"": 72.5469, ""ymin"": 21.9322, ""xmax"": 72.5469, ""ymax"": 21.9322}"
ISRO_VEDAS,oil_well,21.9428,72.5403,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,NADA-18,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_5a0b"", ""gid"": 11720, ""well_name"": ""NADA-18"", ""operator"": ""ONGC"", ""xmin"": 72.5403, ""ymin"": 21.9428, ""xmax"": 72.5403, ""ymax"": 21.9428}"
ISRO_VEDAS,oil_well,21.9456,72.545,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,NADA-9,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_5a25"", ""gid"": 11746, ""well_name"": ""NADA-9"", ""operator"": ""ONGC"", ""xmin"": 72.545, ""ymin"": 21.9456, ""xmax"": 72.545, ""ymax"": 21.9456}"
ISRO_VEDAS,oil_well,21.9445,72.5335,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,NADA-23,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_5a11"", ""gid"": 11726, ""well_name"": ""NADA-23"", ""operator"": ""ONGC"", ""xmin"": 72.5335, ""ymin"": 21.9445, ""xmax"": 72.5335, ""ymax"": 21.9445}"
ISRO_VEDAS,oil_well,21.9744,72.4307,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,GULF-1,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_438f"", ""gid"": 5964, ""well_name"": ""GULF-1"", ""operator"": ""ONGC"", ""xmin"": 72.4307, ""ymin"": 21.9744, ""xmax"": 72.4307, ""ymax"": 21.9744}"
ISRO_VEDAS,oil_well,22.1546,72.4112,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,PAPLET-1,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_6461"", ""gid"": 14366, ""well_name"": ""PAPLET-1"", ""operator"": ""ONGC"", ""xmin"": 72.4112, ""ymin"": 22.1546, ""xmax"": 72.4112, ""ymax"": 22.1546}"
ISRO_VEDAS,oil_well,22.176,72.4039,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,WEST-PAPLET-1,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_748d"", ""gid"": 18506, ""well_name"": ""WEST-PAPLET-1"", ""operator"": ""ONGC"", ""xmin"": 72.4039, ""ymin"": 22.176, ""xmax"": 72.4039, ""ymax"": 22.176}"
ISRO_VEDAS,oil_well,22.1892,72.4167,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,GULF-3,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_4391"", ""gid"": 5966, ""well_name"": ""GULF-3"", ""operator"": ""ONGC"", ""xmin"": 72.4167, ""ymin"": 22.1892, ""xmax"": 72.4167, ""ymax"": 22.1892}"
ISRO_VEDAS,oil_well,22.3027,72.4744,Point,EPSG:4326,,,,,,,,RIL,Vedas_Oil_Wells.geojson,,,,,,,,CB10A-E1,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_37ae"", ""gid"": 2923, ""well_name"": ""CB10A-E1"", ""operator"": ""RIL"", ""xmin"": 72.4744, ""ymin"": 22.3027, ""xmax"": 72.4744, ""ymax"": 22.3027}"
ISRO_VEDAS,oil_well,22.3209,72.4997,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,AKHL-10,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_2d28"", ""gid"": 229, ""well_name"": ""AKHL-10"", ""operator"": ""ONGC"", ""xmin"": 72.4997, ""ymin"": 22.3209, ""xmax"": 72.4997, ""ymax"": 22.3209}"
ISRO_VEDAS,oil_well,22.3024,72.5218,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,AKHL-29,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_2d3c"", ""gid"": 249, ""well_name"": ""AKHL-29"", ""operator"": ""ONGC"", ""xmin"": 72.5218, ""ymin"": 22.3024, ""xmax"": 72.5218, ""ymax"": 22.3024}"
ISRO_VEDAS,oil_well,22.3092,72.5205,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,AKHL-1,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_2d27"", ""gid"": 228, ""well_name"": ""AKHL-1"", ""operator"": ""ONGC"", ""xmin"": 72.5205, ""ymin"": 22.3092, ""xmax"": 72.5205, ""ymax"": 22.3092}"
ISRO_VEDAS,oil_well,22.3201,72.5405,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,AKHL-9,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_2d46"", ""gid"": 259, ""well_name"": ""AKHL-9"", ""operator"": ""ONGC"", ""xmin"": 72.5405, ""ymin"": 22.3201, ""xmax"": 72.5405, ""ymax"": 22.3201}"
ISRO_VEDAS,oil_well,22.308,72.5752,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,CMBY-30,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_3831"", ""gid"": 3054, ""well_name"": ""CMBY-30"", ""operator"": ""ONGC"", ""xmin"": 72.5752, ""ymin"": 22.308, ""xmax"": 72.5752, ""ymax"": 22.308}"
ISRO_VEDAS,oil_well,22.2889,72.5593,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,GULF-G-1,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_4393"", ""gid"": 5968, ""well_name"": ""GULF-G-1"", ""operator"": ""ONGC"", ""xmin"": 72.5593, ""ymin"": 22.2889, ""xmax"": 72.5593, ""ymax"": 22.2889}"
ISRO_VEDAS,oil_well,22.1633,72.5411,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,NSRK-1,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_6281"", ""gid"": 13886, ""well_name"": ""NSRK-1"", ""operator"": ""ONGC"", ""xmin"": 72.5411, ""ymin"": 22.1633, ""xmax"": 72.5411, ""ymax"": 22.1633}"
ISRO_VEDAS,oil_well,22.1191,72.5727,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,DEGM-4,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_39bc"", ""gid"": 3449, ""well_name"": ""DEGM-4"", ""operator"": ""ONGC"", ""xmin"": 72.5727, ""ymin"": 22.1191, ""xmax"": 72.5727, ""ymax"": 22.1191}"
ISRO_VEDAS,oil_well,22.1846,72.5879,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,DEGM-3,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_39bb"", ""gid"": 3448, ""well_name"": ""DEGM-3"", ""operator"": ""ONGC"", ""xmin"": 72.5879, ""ymin"": 22.1846, ""xmax"": 72.5879, ""ymax"": 22.1846}"
ISRO_VEDAS,oil_well,22.2116,72.6043,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,KAVI-1,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_493b"", ""gid"": 7416, ""well_name"": ""KAVI-1"", ""operator"": ""ONGC"", ""xmin"": 72.6043, ""ymin"": 22.2116, ""xmax"": 72.6043, ""ymax"": 22.2116}"
ISRO_VEDAS,oil_well,22.2058,72.6016,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,DEGM-5,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_39bd"", ""gid"": 3450, ""well_name"": ""DEGM-5"", ""operator"": ""ONGC"", ""xmin"": 72.6016, ""ymin"": 22.2058, ""xmax"": 72.6016, ""ymax"": 22.2058}"
ISRO_VEDAS,oil_well,22.207,72.6012,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,DEGM-1,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_39b9"", ""gid"": 3446, ""well_name"": ""DEGM-1"", ""operator"": ""ONGC"", ""xmin"": 72.6012, ""ymin"": 22.207, ""xmax"": 72.6012, ""ymax"": 22.207}"
ISRO_VEDAS,oil_well,22.2071,72.6265,Point,EPSG:4326,,,,,,,,ONGC,Vedas_Oil_Wells.geojson,,,,,,,,DEGM-2,"{""id"": ""wells_all_public.fid--438479b5_193d56910e1_39ba"", ""gid"": 3447, ""well_name"": ""DEGM-2"", ""operator"": ""ONGC"", ""xmin"": 72.6265, ""ymin"": 22.2071, ""xmax"": 72.6265, ""ymax"": 22.2071}"
