latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight,temp_diff_ti4_ti5,log_frp,is_night,confidence_numeric,acq_hour,distance_to_plant_km,log_distance_to_plant,nearest_plant_name,nearest_plant_fuel,nearest_plant_capacity_mw,nearest_plant_status,distance_to_flare_km,log_distance_to_flare,nearest_flare_field,nearest_flare_operator,nearest_flare_level,nearest_flare_mean_vol,nearest_flare_active_years,distance_to_coal_mine_km,log_distance_to_coal_mine,nearest_mine_name,nearest_mine_type,nearest_mine_status,min_distance_to_industrial_km,log_min_industrial_distance,is_near_plant_3km,is_near_flare_3km,is_near_mine_5km,is_near_industrial_5km,lat_grid,lon_grid,spatial_persistence_count,weak_supervision_label,is_industrial_candidate,prob_industrial_radiometric,prob_industrial_fused,pred_class_fused,detailed_predicted_class
27.1702,56.05226,337.63,0.5,0.41,2026-09-01,2220,N20,nominal,2.0NRT,300.08,4.76,N,37.55000000000001,1.7509374747078,1,0.66,22,2.945043418470497,1.3724599601867016,Al-Mahdi Smelter power station,fossil gas: natural gas,180.0,construction,17.02923415135292,2.891994559959942,Hengam - Bandar Abbas,Small,0.06,0.06,0.0,375.8331372837038,5.931802482794239,Bab Nizou Coal Mine,Underground,Operating,2.945043418470497,1.3724599601867016,1,0,0,1,27.17,56.05,16,UNCONFIRMED_INTERMEDIATE,-1,0.94819295,0.35748646,FOREST_OR_NATURAL_FIRE,Active Wildfire / Forest Fire
27.16926,56.05722,333.8,0.5,0.41,2026-09-01,2220,N20,nominal,2.0NRT,299.99,8.15,N,33.81,2.21375387928743,1,0.66,22,2.446347186150501,1.2373148835097108,Al-Mahdi Smelter power station,fossil gas: natural gas,180.0,construction,17.281402180009458,2.905884268774068,Hengam - Bandar Abbas,Small,0.06,0.06,0.0,375.8620319239727,5.9318791574008,Bab Nizou Coal Mine,Underground,Operating,2.446347186150501,1.2373148835097108,1,0,0,1,27.17,56.06,11,UNCONFIRMED_INTERMEDIATE,-1,0.9557891,0.3639682,FOREST_OR_NATURAL_FIRE,Active Wildfire / Forest Fire
27.16077,56.10183,340.15,0.5,0.41,2026-09-01,2220,N20,nominal,2.0NRT,300.42,10.34,N,39.72999999999996,2.428336298299606,1,0.66,22,2.0393926593197063,1.111657712340307,Bandar Abbas power station,fossil gas: natural gas,307.0,operating,19.975608034030767,3.043360240444709,Hengam - Bandar Abbas,Small,0.06,0.06,0.0,376.1548608864202,5.9326558746864775,Bab Nizou Coal Mine,Underground,Operating,2.0393926593197063,1.111657712340307,1,0,0,1,27.16,56.1,14,UNCONFIRMED_INTERMEDIATE,-1,0.94688535,0.9980755,INDUSTRIAL_THERMAL_SOURCE,Industrial Facility Alert (fossil gas: natural gas)
27.16651,56.05141,320.52,0.5,0.41,2026-09-01,2220,N20,nominal,2.0NRT,298.91,4.76,N,21.60999999999996,1.7509374747078,1,0.66,22,2.930005163128337,1.3686407396534206,Al-Mahdi Smelter power station,fossil gas: natural gas,180.0,construction,16.66741944206941,2.871722233904692,Hengam - Bandar Abbas,Small,0.06,0.06,0.0,376.2514672151374,5.932911986878665,Bab Nizou Coal Mine,Underground,Operating,2.930005163128337,1.3686407396534206,1,0,0,1,27.17,56.05,16,UNCONFIRMED_INTERMEDIATE,-1,0.96934634,0.4729145,FOREST_OR_NATURAL_FIRE,Active Wildfire / Forest Fire
27.1618,56.07619,311.36,0.5,0.41,2026-09-01,2220,N20,nominal,2.0NRT,299.24,4.28,N,12.120000000000005,1.6639260977181702,1,0.66,22,0.439465419027191,0.3642718078758015,Al-Mahdi Smelter power station,fossil gas: natural gas,180.0,construction,18.056611526400165,2.947414103114,Hengam - Bandar Abbas,Small,0.06,0.06,0.0,376.4036483162776,5.933315299862493,Bab Nizou Coal Mine,Underground,Operating,0.439465419027191,0.3642718078758015,1,0,0,1,27.16,56.08,1,INDUSTRIAL_FACILITY_ALERT,1,0.90863025,0.9985869,INDUSTRIAL_THERMAL_SOURCE,Industrial Facility Alert (fossil gas: natural gas)
25.97285,56.06899,317.51,0.52,0.41,2026-09-01,2222,N20,nominal,2.0NRT,302.78,2.51,N,14.730000000000018,1.2556160374777745,1,0.66,22,9.475256459953286,2.3490159485589293,Musandam power plant,"fossil gas: natural gas, fossil liquids: light fuel oil",120.0,operating,3.2046367486167524,1.4361879041088608,Unknown,Small,0.44934453,0.44934453,0.0,507.6376339190221,6.231735845372462,Bab Nizou Coal Mine,Underground,Operating,3.2046367486167524,1.4361879041088608,0,0,0,1,25.97,56.07,13,UNCONFIRMED_INTERMEDIATE,-1,0.9900501,0.5265217,INDUSTRIAL_THERMAL_SOURCE,Gas Flare / Upstream Thermal Source
25.96534,56.06726,315.06,0.52,0.41,2026-09-01,2222,N20,nominal,2.0NRT,301.95,1.29,N,13.110000000000014,0.8285518175661483,1,0.66,22,10.328014609265828,2.4272788266102983,Musandam power plant,"fossil gas: natural gas, fossil liquids: light fuel oil",120.0,operating,2.4514927327213787,1.2388068136170582,Unknown,Small,0.44934453,0.44934453,0.0,508.4866420717332,6.233403634599233,Bab Nizou Coal Mine,Underground,Operating,2.4514927327213787,1.2388068136170582,0,1,0,1,25.97,56.07,13,UNCONFIRMED_INTERMEDIATE,-1,0.989908,0.5346137,INDUSTRIAL_THERMAL_SOURCE,Gas Flare / Upstream Thermal Source
25.55813,55.98616,314.71,0.52,0.42,2026-09-01,2222,N20,nominal,2.0NRT,301.95,1.79,N,12.759999999999993,1.0260415958332745,1,0.66,22,23.60794348318284,3.2030692966358933,Al Hamra Independent Power Plant,fossil gas: natural gas,60.0,operating,43.96219530880195,3.805822032436134,Unknown,Small,0.941418222,0.941418222,0.0,554.3920731441661,6.319674302434093,Bab Nizou Coal Mine,Underground,Operating,23.60794348318284,3.2030692966358933,0,0,0,0,25.56,55.99,3,UNCONFIRMED_INTERMEDIATE,-1,0.9902284,0.0006432149,FOREST_OR_NATURAL_FIRE,Active Wildfire / Forest Fire
24.99191,55.62815,322.67,0.51,0.41,2026-09-01,2222,N20,nominal,2.0NRT,300.66,1.92,N,22.00999999999999,1.0715836162801904,1,0.66,22,26.78714691264162,3.3245735725120267,Al Aweer H Power and Desalination Station,"fossil gas: natural gas, fossil liquids: diesel",101.2,operating,1.4824793043748543,0.9092577802961384,Margham,Small,0.715910864,0.715910864,0.0,621.6872829921597,6.434044439303013,Bab Nizou Coal Mine,Underground,Operating,1.4824793043748543,0.9092577802961384,0,1,0,1,24.99,55.63,10,PERSISTENT_FLARE_HOTSPOT,1,0.9906238,0.9986848,INDUSTRIAL_THERMAL_SOURCE,Gas Flare / Upstream Thermal Source
25.06306,55.12103,315.28,0.48,0.4,2026-09-01,2222,N20,nominal,2.0NRT,302.83,0.83,N,12.449999999999989,0.6043159668533294,1,0.66,22,0.1363925334043712,0.12785880058241,Jebel Ali E Power and Desalination Station,"fossil gas: natural gas, fossil liquids: fuel oil, fossil liquids: diesel",616.0,operating,39.38432863779367,3.698441804707389,Unknown,Small,2.301521765,2.301521765,0.0,623.9406838947999,6.437656739464244,Abnil Coal Mines,Underground,Operating,0.1363925334043712,0.12785880058241,1,0,0,1,25.06,55.12,2,UNCONFIRMED_INTERMEDIATE,-1,0.995131,0.99848986,INDUSTRIAL_THERMAL_SOURCE,"Industrial Facility Alert (fossil gas: natural gas, fossil liquids: fuel oil, fossil liquids: diesel)"
24.50812,56.60629,312.95,0.39,0.44,2026-09-01,2222,N20,nominal,2.0NRT,299.13,2.02,N,13.819999999999991,1.1052568313867783,1,0.66,22,2.300391455650651,1.1940410843617315,Sohar III power plant,"fossil gas: natural gas, fossil liquids: fuel oil",870.5,operating,7.152084437261925,2.098273653725212,Unknown,Small,0.4670754445,1.600203902,0.0,667.3303311321902,6.504782558990935,Bab Nizou Coal Mine,Underground,Operating,2.300391455650651,1.1940410843617315,1,0,0,1,24.51,56.61,12,UNCONFIRMED_INTERMEDIATE,-1,0.98087615,0.9988507,INDUSTRIAL_THERMAL_SOURCE,"Industrial Facility Alert (fossil gas: natural gas, fossil liquids: fuel oil)"
24.50415,56.60537,338.28,0.39,0.44,2026-09-01,2222,N20,nominal,2.0NRT,299.73,2.02,N,38.54999999999996,1.1052568313867783,1,0.66,22,1.9248477191681628,1.0732424175057058,Sohar III power plant,"fossil gas: natural gas, fossil liquids: fuel oil",870.5,operating,6.771150760204562,2.050418256399821,Unknown,Small,0.4670754445,1.600203902,0.0,667.7723499902165,6.50544371819788,Bab Nizou Coal Mine,Underground,Operating,1.9248477191681628,1.0732424175057058,1,0,0,1,24.5,56.61,8,UNCONFIRMED_INTERMEDIATE,-1,0.9491023,0.9984347,INDUSTRIAL_THERMAL_SOURCE,"Industrial Facility Alert (fossil gas: natural gas, fossil liquids: fuel oil)"
24.5061,56.60698,341.74,0.39,0.44,2026-09-01,2222,N20,nominal,2.0NRT,300.73,4.67,N,41.00999999999999,1.7351891177396608,1,0.66,22,2.0652384841742246,1.120125375227201,Sohar III power plant,"fossil gas: natural gas, fossil liquids: fuel oil",870.5,operating,7.0395584868184535,2.0843741671081952,Unknown,Small,0.4670754445,1.600203902,0.0,667.5545108823532,6.505117935300425,Bab Nizou Coal Mine,Underground,Operating,2.0652384841742246,1.120125375227201,1,0,0,1,24.51,56.61,12,UNCONFIRMED_INTERMEDIATE,-1,0.9676041,0.9984101,INDUSTRIAL_THERMAL_SOURCE,"Industrial Facility Alert (fossil gas: natural gas, fossil liquids: fuel oil)"
24.45478,56.55121,315.17,0.39,0.44,2026-09-01,2222,N20,nominal,2.0NRT,299.03,1.35,N,16.140000000000043,0.8544153281560676,1,0.66,22,7.334886370662024,2.1204498833158314,Sohar III power plant,"fossil gas: natural gas, fossil liquids: fuel oil",870.5,operating,0.8918822147795193,0.6375722143469414,Unknown,Small,2.257142965,2.257142965,0.0,673.3175389924863,6.513701126068861,Bab Nizou Coal Mine,Underground,Operating,0.8918822147795193,0.6375722143469414,0,1,0,1,24.45,56.55,2,PERSISTENT_FLARE_HOTSPOT,1,0.9867691,0.999308,INDUSTRIAL_THERMAL_SOURCE,Gas Flare / Upstream Thermal Source
24.32903,54.46893,314.31,0.46,0.39,2026-09-01,2222,N20,nominal,2.0NRT,303.06,1.39,N,11.25,0.8712933659434193,1,0.66,22,6.669708827656498,2.037278652162678,Dhafra Power Plant,fossil gas: natural gas,1000.0,construction,23.732519340288093,3.2081189501936307,Jarn Yaphour,Small,3.0468414,3.0468414,0.0,720.022729894637,6.580670662300704,Abnil Coal Mines,Underground,Operating,6.669708827656498,2.037278652162678,0,0,0,0,24.33,54.47,5,UNCONFIRMED_INTERMEDIATE,-1,0.98949385,0.6622932,INDUSTRIAL_THERMAL_SOURCE,Industrial Facility Alert (fossil gas: natural gas)
24.31995,54.45769,314.24,0.46,0.39,2026-09-01,2222,N20,nominal,2.0NRT,303.73,1.38,N,10.509999999999993,0.8671004876833833,1,0.66,22,5.666591186611436,1.8971086628135023,Dhafra Power Plant,fossil gas: natural gas,1000.0,construction,23.938346892001157,3.216406654654935,Shanayel,Small,0.0,0.0,0.0,721.3196018402515,6.582467702775586,Abnil Coal Mines,Underground,Operating,5.666591186611436,1.8971086628135023,0,0,0,0,24.32,54.46,2,UNCONFIRMED_INTERMEDIATE,-1,0.98949385,0.40873766,FOREST_OR_NATURAL_FIRE,Active Wildfire / Forest Fire
23.0402,57.32232,312.72,0.46,0.47,2026-09-01,2222,N20,nominal,2.0NRT,299.19,1.64,N,13.53000000000003,0.9707789171582248,1,0.66,22,45.39614594613739,3.837216394276752,Manah power plant,fossil gas: natural gas,90.0,operating,78.45927478486055,4.375244623549693,Maradi Huraymah,Small,31.1,31.1,0.0,833.217225667564,6.7264938308754285,Bab Nizou Coal Mine,Underground,Operating,45.39614594613739,3.837216394276752,0,0,0,0,23.04,57.32,1,UNCONFIRMED_INTERMEDIATE,-1,0.9870416,0.0017817672,FOREST_OR_NATURAL_FIRE,Active Wildfire / Forest Fire
23.19362,55.45722,318.18,0.53,0.42,2026-09-01,2222,N20,nominal,2.0NRT,300.23,1.48,N,17.94999999999999,0.9082585601768908,1,0.66,22,39.48912121104781,3.701033325956916,Lekhwair power station,fossil gas: natural gas,110.0,operating,0.2922959848191303,0.256420469540491,Safah,Medium,89.21,89.21,0.0,822.0153139348034,6.712974807958149,Bab Nizou Coal Mine,Underground,Operating,0.2922959848191303,0.256420469540491,0,1,0,1,23.19,55.46,21,PERSISTENT_FLARE_HOTSPOT,1,0.99123454,0.99918264,INDUSTRIAL_THERMAL_SOURCE,Gas Flare / Upstream Thermal Source
23.19264,55.46233,310.39,0.53,0.42,2026-09-01,2222,N20,nominal,2.0NRT,300.06,1.48,N,10.329999999999984,0.9082585601768908,1,0.66,22,39.45957983898011,3.7003034470831113,Lekhwair power station,fossil gas: natural gas,110.0,operating,0.2796561642782659,0.2465914201886612,Safah,Medium,64.46943573,69.80203909,0.0,822.0506191897613,6.713017704484045,Bab Nizou Coal Mine,Underground,Operating,0.2796561642782659,0.2465914201886612,0,1,0,1,23.19,55.46,21,PERSISTENT_FLARE_HOTSPOT,1,0.99181,0.99918264,INDUSTRIAL_THERMAL_SOURCE,Gas Flare / Upstream Thermal Source
23.18982,55.45638,321.15,0.53,0.42,2026-09-01,2222,N20,nominal,2.0NRT,300.6,3.34,N,20.549999999999955,1.4678743481123135,1,0.66,22,39.05865249909381,3.6903446926048793,Lekhwair power station,fossil gas: natural gas,110.0,operating,0.292620168061741,0.2566712964340049,Safah,Medium,65.1724659,65.1724659,0.0,822.4456956023025,6.713497604033864,Bab Nizou Coal Mine,Underground,Operating,0.292620168061741,0.2566712964340049,0,1,0,1,23.19,55.46,21,PERSISTENT_FLARE_HOTSPOT,1,0.93539447,0.99918264,INDUSTRIAL_THERMAL_SOURCE,Gas Flare / Upstream Thermal Source
23.19063,55.45954,327.48,0.53,0.42,2026-09-01,2222,N20,nominal,2.0NRT,301.94,3.48,N,25.54000000000002,1.4996230464268938,1,0.66,22,39.195003562615874,3.6937426984132298,Lekhwair power station,fossil gas: natural gas,110.0,operating,0.0111266873957312,0.0110652411845846,Safah,Medium,54.41840729,54.41840729,0.0,822.3115533595156,6.7133346871945205,Bab Nizou Coal Mine,Underground,Operating,0.0111266873957312,0.0110652411845846,0,1,0,1,23.19,55.46,21,PERSISTENT_FLARE_HOTSPOT,1,0.969479,0.9991616,INDUSTRIAL_THERMAL_SOURCE,Gas Flare / Upstream Thermal Source
23.31358,54.1796,320.86,0.46,0.39,2026-09-01,2222,N20,nominal,2.0NRT,300.25,1.42,N,20.610000000000014,0.883767540168595,1,0.66,22,63.56096046793418,4.167609900987557,Madinat Zayed Independent Power Producer (IPP),fossil gas: natural gas,1500.0,pre-construction,0.0955288667798307,0.0912372300301189,Asab,Small,33.5,33.5,0.0,836.6350894332004,6.730582551507405,Abnil Coal Mines,Underground,Operating,0.0955288667798307,0.0912372300301189,0,1,0,1,23.31,54.18,9,PERSISTENT_FLARE_HOTSPOT,1,0.99023867,0.99920815,INDUSTRIAL_THERMAL_SOURCE,Gas Flare / Upstream Thermal Source
23.31001,54.17885,314.26,0.46,0.39,2026-09-01,2222,N20,nominal,2.0NRT,300.15,1.42,N,14.110000000000014,0.883767540168595,1,0.66,22,63.72526076842019,4.170151554496541,Madinat Zayed Independent Power Producer (IPP),fossil gas: natural gas,1500.0,pre-construction,0.1882411771676431,0.1724742114203663,Asab,Small,47.52602936,47.52602936,0.0,837.0375072603068,6.731062857547663,Abnil Coal Mines,Underground,Operating,0.1882411771676431,0.1724742114203663,0,1,0,1,23.31,54.18,9,PERSISTENT_FLARE_HOTSPOT,1,0.98949385,0.99920815,INDUSTRIAL_THERMAL_SOURCE,Gas Flare / Upstream Thermal Source
22.88001,55.92471,313.93,0.57,0.43,2026-09-01,2222,N20,nominal,2.0NRT,300.23,1.22,N,13.699999999999989,0.7975071958841881,1,0.66,22,53.712287861751335,4.002088325182585,Lekhwair power station,fossil gas: natural gas,110.0,operating,0.1263057654181156,0.1189430429593406,Rayyan,Medium,75.88000000000001,75.88000000000001,0.0,851.3960395529556,6.748051253982974,Bab Nizou Coal Mine,Underground,Operating,0.1263057654181156,0.1189430429593406,0,1,0,1,22.88,55.92,4,PERSISTENT_FLARE_HOTSPOT,1,0.9908948,0.9992648,INDUSTRIAL_THERMAL_SOURCE,Gas Flare / Upstream Thermal Source
22.87894,55.93019,310.32,0.57,0.43,2026-09-01,2222,N20,nominal,2.0NRT,300.13,1.22,N,10.189999999999998,0.7975071958841881,1,0.66,22,54.26316690151222,4.012106626964861,Lekhwair power station,fossil gas: natural gas,110.0,operating,0.3715977747819102,0.3159763192532491,Wadi Latham,Medium,86.78390568,86.78390568,0.0,851.4688814245003,6.748136705763573,Bab Nizou Coal Mine,Underground,Operating,0.3715977747819102,0.3159763192532491,0,1,0,1,22.88,55.93,25,PERSISTENT_FLARE_HOTSPOT,1,0.9923693,0.9992648,INDUSTRIAL_THERMAL_SOURCE,Gas Flare / Upstream Thermal Source
22.40505,56.98965,332.97,0.45,0.47,2026-09-01,2222,N20,nominal,2.0NRT,297.9,2.28,N,35.07000000000005,1.1878434223960523,1,0.66,22,69.09442098111283,4.249843204298655,Manah power plant,fossil gas: natural gas,90.0,operating,0.0343894637547397,0.0338113625716814,Maradi Huraymah,Small,31.1,31.1,0.0,901.8018119939968,6.805503052023774,Bab Nizou Coal Mine,Underground,Operating,0.0343894637547397,0.0338113625716814,0,1,0,1,22.41,56.99,10,PERSISTENT_FLARE_HOTSPOT,1,0.97813874,0.99911124,INDUSTRIAL_THERMAL_SOURCE,Gas Flare / Upstream Thermal Source
22.32778,56.48793,326.23,0.42,0.45,2026-09-01,2222,N20,nominal,2.0NRT,297.9,2.24,N,28.33000000000004,1.175573329804238,1,0.66,22,110.57633613835552,4.714708985692168,Saih Rawl power plant,fossil gas: natural gas,185.0,operating,0.1051103308373186,0.0999451768969456,Fahud,Small,27.82676141,27.82676141,0.0,909.9012736296834,6.81443451996,Bab Nizou Coal Mine,Underground,Operating,0.1051103308373186,0.0999451768969456,0,1,0,1,22.33,56.49,23,PERSISTENT_FLARE_HOTSPOT,1,0.9783603,0.99911124,INDUSTRIAL_THERMAL_SOURCE,Gas Flare / Upstream Thermal Source
22.32701,56.49191,323.82,0.42,0.45,2026-09-01,2222,N20,nominal,2.0NRT,298.62,2.38,N,25.19999999999999,1.2178757094949273,1,0.66,22,110.40014078966264,4.713128591313414,Saih Rawl power plant,fossil gas: natural gas,185.0,operating,0.0604931602724175,0.0587340454708423,Fahud,Small,3.357631,3.357631,0.0,909.9799827214844,6.814520924155198,Bab Nizou Coal Mine,Underground,Operating,0.0604931602724175,0.0587340454708423,0,1,0,1,22.33,56.49,23,PERSISTENT_FLARE_HOTSPOT,1,0.98060006,0.9993117,INDUSTRIAL_THERMAL_SOURCE,Gas Flare / Upstream Thermal Source
22.3268,56.47083,313.64,0.42,0.45,2026-09-01,2222,N20,nominal,2.0NRT,298.78,0.8,N,14.860000000000014,0.5877866649021191,1,0.66,22,110.88564559949178,4.71747732826453,Saih Rawl power plant,fossil gas: natural gas,185.0,operating,0.1345747627288057,0.1262579223426594,Fahud,Small,27.526304,27.526304,0.0,910.0418251398672,6.814588807446319,Bab Nizou Coal Mine,Underground,Operating,0.1345747627288057,0.1262579223426594,0,1,0,1,22.33,56.47,9,PERSISTENT_FLARE_HOTSPOT,1,0.9933844,0.999329,INDUSTRIAL_THERMAL_SOURCE,Gas Flare / Upstream Thermal Source
22.29055,56.52533,308.27,0.42,0.45,2026-09-01,2222,N20,nominal,2.0NRT,297.78,0.72,N,10.490000000000007,0.5423242908253617,1,0.66,22,105.7047411941418,4.6700655921297125,Saih Rawl power plant,fossil gas: natural gas,185.0,operating,0.1654348157642846,0.1530942497994666,Fahud,Small,3.361769737,3.361769737,0.0,913.9826646436056,6.818905119351355,Bab Nizou Coal Mine,Underground,Operating,0.1654348157642846,0.1530942497994666,0,1,0,1,22.29,56.53,4,PERSISTENT_FLARE_HOTSPOT,1,0.9962197,0.999329,INDUSTRIAL_THERMAL_SOURCE,Gas Flare / Upstream Thermal Source
22.61284,54.05835,311.5,0.46,0.39,2026-09-01,2222,N20,nominal,2.0NRT,300.86,1.82,N,10.639999999999986,1.0367368849500225,1,0.66,22,1.5032942499774895,0.9176075644604204,Shaybah Gas power plant,fossil gas: natural gas,750.0,operating,0.2525429886290752,0.2251758756466302,Shaybah,Small,45.13,45.13,0.0,914.942458385536,6.819953544344573,Abnil Coal Mines,Underground,Operating,0.2525429886290752,0.2251758756466302,1,1,0,1,22.61,54.06,3,PERSISTENT_FLARE_HOTSPOT,1,0.9839961,0.99920815,INDUSTRIAL_THERMAL_SOURCE,Gas Flare / Upstream Thermal Source
22.52335,54.0507,316.36,0.46,0.39,2026-09-01,2222,N20,nominal,2.0NRT,300.05,1.5,N,16.310000000000002,0.9162907318741552,1,0.66,22,9.443030517389063,2.345934819774963,Shaybah Gas power plant,fossil gas: natural gas,750.0,operating,0.0740165175906124,0.0714053754754974,Shaybah,Medium,55.49272709,55.49272709,0.0,924.7347696101745,6.830587767711505,Abnil Coal Mines,Underground,Operating,0.0740165175906124,0.0714053754754974,0,1,0,1,22.52,54.05,4,PERSISTENT_FLARE_HOTSPOT,1,0.9898538,0.99920815,INDUSTRIAL_THERMAL_SOURCE,Gas Flare / Upstream Thermal Source
21.93755,57.07107,326.47,0.46,0.47,2026-09-01,2222,N20,nominal,2.0NRT,293.91,2.47,N,32.56,1.244154593958768,1,0.66,22,71.23993703042977,4.279993037436558,Qarn Alam power plant,fossil gas: natural gas,70.0,operating,0.2774577320285282,0.2448719560736197,Burhaan North,Medium,69.13,69.13,0.0,954.0755637233948,6.8617904616682575,Bab Nizou Coal Mine,Underground,Operating,0.2774577320285282,0.2448719560736197,0,1,0,1,21.94,57.07,11,PERSISTENT_FLARE_HOTSPOT,1,0.9812385,0.99911124,INDUSTRIAL_THERMAL_SOURCE,Gas Flare / Upstream Thermal Source
21.93666,57.07546,306.94,0.46,0.47,2026-09-01,2222,N20,nominal,2.0NRT,293.68,2.47,N,13.259999999999993,1.244154593958768,1,0.66,22,71.1247225504915,4.278396878033918,Qarn Alam power plant,fossil gas: natural gas,70.0,operating,0.1401780536641869,0.1311844376351435,Burhaan North,Small,10.45515701,10.45515701,0.0,954.1937772420416,6.861914228004514,Bab Nizou Coal Mine,Underground,Operating,0.1401780536641869,0.1311844376351435,0,1,0,1,21.94,57.08,9,PERSISTENT_FLARE_HOTSPOT,1,0.99307406,0.999329,INDUSTRIAL_THERMAL_SOURCE,Gas Flare / Upstream Thermal Source
22.01123,56.42841,316.41,0.42,0.45,2026-09-01,2222,N20,nominal,2.0NRT,296.18,1.05,N,20.230000000000015,0.7178397931503169,1,0.66,22,78.96338175698389,4.381568801846724,Saih Rawl power plant,fossil gas: natural gas,185.0,operating,12.57615464031899,2.60831491858,Khazzan-Fahud,Small,18.75,18.75,0.0,945.214488585336,6.852469275471841,Bab Nizou Coal Mine,Underground,Operating,12.57615464031899,2.60831491858,0,0,0,0,22.01,56.43,1,UNCONFIRMED_INTERMEDIATE,-1,0.9898782,0.78966016,INDUSTRIAL_THERMAL_SOURCE,Gas Flare / Upstream Thermal Source
21.89083,56.84544,320.91,0.45,0.47,2026-09-01,2222,N20,nominal,2.0NRT,294.5,3.76,N,26.410000000000025,1.5602476682433286,1,0.66,22,60.24430505599642,4.114870866424441,Saih Rawl power plant,fossil gas: natural gas,185.0,operating,0.1642127855652479,0.1520451380707885,Raba,Small,11.69963615,11.69963615,0.0,958.5449821709842,6.866459195194097,Bab Nizou Coal Mine,Underground,Operating,0.1642127855652479,0.1520451380707885,0,1,0,1,21.89,56.85,4,PERSISTENT_FLARE_HOTSPOT,1,0.97073865,0.99926275,INDUSTRIAL_THERMAL_SOURCE,Gas Flare / Upstream Thermal Source
21.83568,56.68008,315.5,0.44,0.46,2026-09-01,2222,N20,nominal,2.0NRT,290.29,1.97,N,25.20999999999998,1.0885619528146082,1,0.66,22,53.224196029298206,3.993127230034065,Saih Rawl power plant,fossil gas: natural gas,185.0,operating,0.1192433965247239,0.1126529182106322,Wadi Umayri,Small,39.86,39.86,0.0,964.4833813630512,6.87262888925337,Bab Nizou Coal Mine,Underground,Operating,0.1192433965247239,0.1126529182106322,0,1,0,1,21.84,56.68,7,PERSISTENT_FLARE_HOTSPOT,1,0.85955393,0.9993117,INDUSTRIAL_THERMAL_SOURCE,Gas Flare / Upstream Thermal Source
21.33322,56.69634,338.87,0.45,0.47,2026-09-01,2222,N20,nominal,2.0NRT,298.58,6.88,N,40.29000000000002,2.064327903869788,1,0.66,22,4.68749341077029,1.7382696257305146,Saih Rawl power plant,fossil gas: natural gas,185.0,operating,0.2772974866197081,0.2447465073356266,Saih Rawl,Medium,55.3,55.3,0.0,1020.3602937167908,6.92889063908626,Bab Nizou Coal Mine,Underground,Operating,0.2772974866197081,0.2447465073356266,0,1,0,1,21.33,56.7,13,PERSISTENT_FLARE_HOTSPOT,1,0.9806636,0.9990715,INDUSTRIAL_THERMAL_SOURCE,Gas Flare / Upstream Thermal Source
20.98961,56.77316,309.36,0.46,0.47,2026-09-01,2222,N20,nominal,2.0NRT,295.43,0.79,N,13.930000000000009,0.5822156198526637,1,0.66,22,41.34679541037199,3.7458927490584304,Saih Rawl power plant,fossil gas: natural gas,185.0,operating,0.1255504514828466,0.1182722061999367,Al Ghubar,Small,24.81,24.81,0.0,1058.629474151464,6.965674573311033,Bab Nizou Coal Mine,Underground,Operating,0.1255504514828466,0.1182722061999367,0,1,0,1,20.99,56.77,3,PERSISTENT_FLARE_HOTSPOT,1,0.9965947,0.999329,INDUSTRIAL_THERMAL_SOURCE,Gas Flare / Upstream Thermal Source
20.37635,55.93305,338.98,0.42,0.45,2026-09-01,2222,N20,nominal,2.0NRT,298.34,3.35,N,40.64000000000004,1.4701758451005926,1,0.66,22,58.46142276960089,4.085327745463982,Haima West power station,fossil gas: natural gas,67.0,operating,0.1839912513197374,0.1688911473464548,Zauliyah,Medium,91.65591662,91.65591662,0.0,1129.0324398285627,7.030001619107212,Bab Nizou Coal Mine,Underground,Operating,0.1839912513197374,0.1688911473464548,0,1,0,1,20.38,55.93,6,PERSISTENT_FLARE_HOTSPOT,1,0.96783197,0.9990859,INDUSTRIAL_THERMAL_SOURCE,Gas Flare / Upstream Thermal Source
20.38727,55.66121,330.96,0.4,0.45,2026-09-01,2222,N20,nominal,2.0NRT,297.29,2.85,N,33.66999999999996,1.3480731482996928,1,0.66,22,79.49767968596207,4.388228360232236,Haima West power station,fossil gas: natural gas,67.0,operating,0.1156244548846693,0.1094142973669636,Hasirah,Small,0.0,0.0,0.0,1129.8805670841916,7.030751871145056,Bab Nizou Coal Mine,Underground,Operating,0.1156244548846693,0.1094142973669636,0,1,0,1,20.39,55.66,14,PERSISTENT_FLARE_HOTSPOT,1,0.9769697,0.998524,INDUSTRIAL_THERMAL_SOURCE,Gas Flare / Upstream Thermal Source
20.38612,55.64516,313.72,0.4,0.45,2026-09-01,2222,N20,nominal,2.0NRT,297.22,1.43,N,16.5,0.8878912573524571,1,0.66,22,80.76205837675708,4.403813301979451,Haima West power station,fossil gas: natural gas,67.0,operating,0.2357628085166511,0.2116884381252404,Hasirah,Small,25.52272703,25.52272703,0.0,1130.150008362073,7.030990100709308,Bab Nizou Coal Mine,Underground,Operating,0.2357628085166511,0.2116884381252404,0,1,0,1,20.39,55.65,7,PERSISTENT_FLARE_HOTSPOT,1,0.981526,0.999329,INDUSTRIAL_THERMAL_SOURCE,Gas Flare / Upstream Thermal Source
